index,area,length,thickness,slant,width,height
0,107.3125,50.26650429449552,2.4606583773939543,0.23107446620980754,14.539571782767355,19.849053691610763
1,123.25,51.19848480983498,2.616600683316952,0.33185820828253093,15.387809570941812,19.341052614346495
2,78.375,45.927669529663675,1.8915924471327816,-0.21219623458504058,20.47965645583998,19.114880334137005
3,67.3125,22.849242404917497,2.919768954569972,0.5091852049332443,5.35817925647714,19.724598609020383
4,91.1875,46.28427124746188,2.247425347659119,0.007590164768816612,13.275437231930198,19.527523022594742
5,117.5,55.69112549695426,2.3904775779247514,0.29949460019955604,18.11512599583054,16.51380269515196
6,69.375,19.838834764831844,3.4570166247424976,-0.15515423545163165,5.026868671692165,19.71156478449614
7,140.125,47.71320343559642,3.1131228813210923,0.3132326556016279,13.326358837028451,19.590104725482853
8,41.8125,20.36396103067893,2.190366928085988,-0.0764119043098566,3.7723090255100313,19.4581747781981
9,86.25,44.3449314192417,2.293840975387864,0.536960224130265,12.10325042898182,19.014403413232262
10,111.75,32.349242404917504,3.418505465187908,0.1351171263979038,11.392720213622114,19.542481673232608
11,55.875,32.488329701443504,1.8557907989505351,0.7865524640618315,9.928166881717484,14.067325480220468
12,139.8125,53.491378028648434,2.885385641097638,-0.23522426817750022,16.21877389789426,19.65488599056281
13,112.75,51.21625176280135,2.455036732530651,0.17270426983753814,13.698955115480006,19.366688460687268
14,44.125,21.692388155425117,2.216605195235415,-0.053626600895586726,3.9741492067907327,19.53895542588644
15,99.3125,36.06675682618969,2.747163288132562,0.29574939227374625,14.141736456587996,19.30736913174139
16,99.0,54.438077169749334,2.0662604632861075,0.21253052326676805,17.952107426272875,17.88978108281314
17,108.5,53.48401871576772,2.519188240316435,0.4307488098684079,10.147288292296068,19.09869628629854
18,60.625,42.92031021678297,1.5177843057466605,0.07241269875502988,10.755973243572784,19.94908665298675
19,70.125,37.93807716974934,2.1045080022248874,0.31477052891997553,8.731988108340822,19.64386941148797
20,133.0625,43.04898987322332,3.424253141500979,-0.3907944852952257,17.466479149536603,18.14551129410005
21,138.8125,53.57716446627534,2.8480632632553258,0.369523843351869,16.203412378342357,19.119375197175387
22,63.3125,42.85229073212242,1.6609060194351335,0.3339239899385627,8.89212702656565,19.54279381480692
23,64.6875,22.245689014324228,2.854460371473463,0.5269244290717952,5.230589819309387,19.475602856921327
24,84.4375,39.64213562373095,2.311643675110925,0.15813698101297818,14.855673969360529,19.147994684548877
25,159.5,54.948484809834966,3.192670175685825,0.12419917051149693,16.947367579081167,19.243413349255253
26,53.625,38.03122292025695,1.674396403109571,0.00014952864008082602,10.40259710740885,19.228162606733147
27,179.6875,52.82716446627534,3.84005131994596,0.19786675782029345,16.377421514605402,19.588725110747127
28,164.75,48.72361107568206,3.608880100370583,-0.2159954257054825,16.98741252632958,19.687739937367596
29,60.3125,34.39518395093587,2.0433337442600026,0.4235677768204433,11.58910668037901,14.06472872810973
30,99.6875,49.37005768508879,2.271159049687553,-0.5728846193813717,14.772791845860919,15.552975402894532
31,130.6875,53.870057685088796,2.9346538704414287,0.5053767877882468,11.608975351101158,19.587718029183424
32,71.125,44.76650429449552,1.757290912543376,-0.05010555457177786,12.23283013740806,19.845689273049643
33,83.4375,39.10229073212243,2.408672174369887,0.42819963921761456,9.97062739685753,19.501132389904168
34,146.125,45.930717856868625,3.523312985856894,0.2917676705247969,11.630240680665347,19.291010609824948
35,64.8125,36.60965004500314,1.847443168766985,0.6680392031095501,10.288278327600736,15.974805824442445
36,126.625,34.67766952966369,4.065133933740529,-0.09781275330495956,11.392120900788337,18.99311013249173
37,147.5,50.61269837220807,3.3726830085292714,0.3455248891252236,13.612693223510759,19.07155674166436
38,83.8125,44.70279579551076,2.1332644666493032,-0.22432384558072108,17.551736808020017,16.51515299412476
39,106.3125,51.59493141924171,2.5200060875339116,-0.009846758527583602,12.063797763829461,18.825396475783503
40,53.5625,20.406854249492383,2.68915732292965,0.10819209556119634,4.189282937521153,19.654528566014168
41,113.3125,55.51955262170044,2.447554880212782,0.3021317164385809,10.436893561467718,19.28435325609247
42,50.0625,30.770815280171306,1.8031273025695984,0.004880251144550985,10.348915280825876,19.7780746410877
43,71.625,36.75609665440987,2.1446530791268272,0.20764251754422836,8.639857492376011,19.746296905586505
44,69.0625,39.12741699796952,1.9062711817271505,-0.2362194450342669,11.10786543292867,19.46570235084096
45,95.8125,50.3449314192417,2.233143803410326,0.14377847005696218,12.121729390681,19.63754215298594
46,94.1875,64.20153313703989,1.7673139945813356,0.07182215913981896,11.627697524158595,19.723362912943625
47,87.6875,34.53122292025696,2.5251727023757033,0.5624300517169903,12.849182787966194,17.970677641839753
48,69.25,39.670310216782966,1.981724327003558,-0.20985093464679716,8.742600350786862,19.719864824128102
49,130.0,42.291630560342604,3.299966415232771,0.2444570110832205,12.933004919793103,19.47656945989306
50,73.3125,45.62741699796952,1.7936462910378184,0.02775896790550164,12.0970372612134,19.764212518306618
51,181.1875,52.54163056034262,3.6555616278998535,0.25736272680790745,16.83772530285241,19.75917490092624
52,110.375,45.51650429449552,2.7569647748452257,-0.09503745318497545,16.36086007120824,19.728600050884015
53,64.375,37.71320343559643,1.8778094543906363,0.3545230665765355,13.332102824140446,19.218514096061828
54,92.5625,43.541630560342604,2.2849234079011285,0.04256919250029015,16.594659803548943,19.408691132529484
55,130.0,57.43376618407354,2.6705692165731154,0.38359149988270025,12.397896871353343,19.75454402057943
56,167.25,55.337572106360994,3.3162744779425504,-0.01524330183107049,17.56792115476952,19.19534306827408
57,80.5,44.26650429449552,2.0592082218076326,0.2731936559000887,10.40122107108303,19.458402808671842
58,133.4375,34.5208152801713,3.9270875564048007,-0.1900896133315989,14.699370807307577,19.044481255804754
59,65.8125,23.392135623730955,2.835586756691347,0.48170817176033576,5.227442754592445,19.780898833071127
60,115.5,43.78122292025695,2.8126771040538334,-0.13965842743003762,19.41170626491586,15.376707202959519
61,71.375,40.66295090390225,2.068390167891319,0.46230532787889445,11.098216240382612,19.291241266233325
62,121.25,44.7058441227157,3.05726529108619,0.10226220810419559,11.558948835654872,19.198786294794765
63,183.75,56.91599923110718,3.541272048371277,0.35044713440474673,16.863048639354183,19.298177210336135
64,102.5,51.22361107568206,2.250577593369685,0.18597728227814517,15.277676361409828,18.974585954630896
65,65.1875,33.238329701443504,2.1006778459261075,0.7480265884093072,12.111032143370831,14.181458397978918
66,106.5625,47.80203820042826,2.5988859861136953,0.19834078079321546,12.98180057553376,19.181546708976487
67,53.125,21.295941546018394,2.43736607942067,0.2842796654105757,11.091671915283126,19.652202814644088
68,99.125,61.587572106360994,1.7698596921638705,-0.0815498878403247,19.919335629704683,19.640644560928898
69,168.0625,47.370057685088796,3.8555843051824814,0.08804464053023416,13.48996243338025,19.489651139165026
70,86.5,35.79898987322333,2.8673864797670165,-0.1159317528129951,10.368919721536805,19.31274964221198
71,80.3125,38.74873734152915,2.286210972323895,0.4136515462885464,13.285811856856743,19.5213999053755
72,43.5,22.23528137423857,2.1429656628380997,0.0481320196656641,4.148648982775605,19.499048111490467
73,104.9375,48.809397513308966,2.37412993367974,0.17779170004914602,12.35552064261185,19.465378110526174
74,102.6875,37.75609665440987,2.9186300127258082,-0.08863068399653856,10.73975036791635,19.76246251486788
75,134.375,46.0342712474619,3.027398079074132,0.3038146812674299,13.9093182487856,19.310605985785333
76,102.5625,45.773863607376235,2.3754858095142417,-0.19148623747023907,16.290434115712426,18.89033463552829
77,66.4375,23.03858223313768,2.9493921740538016,0.41865446111335725,5.166963963952018,19.797371416883628
78,76.8125,20.71015510839149,3.632904749772482,0.37241680382024483,6.338062073873623,19.333451087607976
79,91.6875,36.791630560342604,2.699372668487367,0.43167898302650104,13.012265446647707,19.276172216169343
80,102.3125,54.63782463805517,2.0802113732161955,0.004541993765401147,12.735384235037987,19.571919087744902
81,146.25,48.80939751330898,3.1899172543479795,0.26644537767254955,12.818153266695179,19.660691701451263
82,159.8125,53.55939751330897,3.460881090871217,0.037050844635234524,15.362557470628037,19.453660334043704
83,105.9375,54.36269837220808,2.1587474424599598,0.1836245042112007,14.184951170684117,19.32091011347356
84,73.5,39.36700935788386,2.028497161741602,-0.14642750993370873,16.09161487294414,20.17892301041713
85,104.0,61.03731957466681,2.0789443715272067,0.35236880943914567,10.61660861646107,19.837860623532258
